Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,4/27/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Armenia,ARM,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.2638016,,,93.89550018,,,,,93.70575714,89.27111053,100.0474701,92.69158173,93.81121063,102.0697098,105.7928925,,94.49523163,93.80896759,93.8516922,,96.65222931,94.59063721,90.7516098,91.98770905,89.87895966,93.13851929,93.16529083,
American Samoa,ASM,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,78.64849854,79.98853302,,,,,,,,,,,,,,,,85.85056305,,,,,,,,,,,,,,,,110.5548019,101.263298,106.6099472,103.6769485,,108.1081085,111.150322,92.55548096,93.58789825,98.18578339,96.19882965,,,
Australia,AUS,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,AUT,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,94.99665833,96.87254333,97.06210327,,,,,,,,,,,,,,,,,,,,,,,,,100.917717,100.8748779,,,100.2221985,,98.74430084,,,,,,,96.77201843,96.69371796,97.60601044,98.69184875,100.3737869,99.65672302,99.45317841,99.81300354,99.40850067,,
Azerbaijan,AZE,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.44946289,93.98861694,91.50956726,82.40271759,99.47010803,95.40026093,92.17310333,89.51351166,95.1685791,97.58601379,92.69615173,95.59542847,93.43061829,91.6054306,98.13037109,90.73683167,91.77172089,89.51445007,92.80683136,91.99118805,88.08940887,98.12570953,103.2802124,111.3019104,107.1721725,100.2199478,100.3833389,99.51779938,
Burundi,BDI,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,5.744689941,,10.70660973,10.85875034,11.56672955,10.84547997,11.10624027,11.15044975,11.29339981,11.49689007,11.78833008,14.08067989,19.17869949,26.28512001,27.41909027,28.42155075,28.10720062,38.91804886,33.14085007,41.07458878,45.66585922,48.7923317,52.02534103,,,,,,,24.35050011,24.78704071,25.1833992,29.58313942,31.79199982,33.94643021,,38.66096115,41.65348816,48.35905838,51.54841995,56.37577057,62.99792099,70.719841,69.56655884,64.53968048,67.67450714,68.37870026,63.02138901,59.37641907,,52.94527054
Belgium,BEL,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,67.98803711,69.6011734,70.51772308,72.43759155,74.49121094,67.96523285,68.04033661,74.23993683,76.79476166,71.67523956,75.10009003,73.31642914,72.09044647,71.35022736,73.08248138,,,79.33482361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benin,BEN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,18.20833015,21.27856064,21.73354912,20.57695007,25.2224102,25.13121986,24.51638031,26.68091011,28.04578972,29.93704033,31.0934391,33.60303116,36.39559937,29.75930977,33.74224091,30.75686073,29.67449951,27.33658028,27.02061081,18.79125023,21.38610077,21.65839005,23.79171944,25.7407608,30.25149918,32.3626709,34.78396988,37.52402115,,37.80432892,41.67731857,43.78899002,48.11962891,51.87131882,,,,63.67050171,,66.71160889,71.6880188,73.04107666,78.60559845,79.45439911,81.14032745,80.74555969,,,64.43959808,62.42148972,
Burkina Faso,BFA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,7.195720196,6.792620182,7.037759781,6.79652977,7.626100063,7.553160191,8.557439804,8.742630005,9.560799599,9.324469566,10.29990959,10.54666042,11.30795956,12.30673981,13.90581989,,15.82594013,16.91584015,16.58723068,19.49580002,19.95185089,26.68046951,26.24488068,27.11621094,18.59445953,22.57243919,,,23.46804047,25.42222023,26.67761993,27.48546982,29.11165047,30.42653084,31.7365799,32.80561829,34.97426987,38.86925888,43.91450882,47.05522156,53.66107178,57.36603165,62.34405136,60.84949875,62.02980042,61.72433853,63.51921844,65.47892761,64.54945374,64.88916779,
Bangladesh,BGD,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,44.57194901,32.58475113,,,,28.9274807,,,,,,,,47.25962067,,,,,,,,,,,,,,,,66.32054901,,,59.02299118,65.45803833,67.83219147,,,,,,,,,,,
Bulgaria,BGR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,96.84844208,97.45319366,96.93663788,102.336319,93.29933167,93.77277374,91.18566132,92.03594971,102.4319687,103.4274673,100.25177,96.56124115,93.69460297,99.47470093,110.2292786,99.53954315,102.7214279,102.494339,101.4282303,99.11776733,89.24223328,87.50994873,85.98764038,88.20147705,87.87815857,90.34156799,94.47679901,93.95419312,96.07269287,96.15943146,101.7548599,96.5668869,97.79255676,98.64273071,98.65926361,99.3508606,101.33284,95.15364838,101.7043991,113.3395615,110.2010422,101.8105621,98.95879364,97.95253754,96.19129181,92.04534149,89.81646729,86.6185379,84.97651672,,
Bahrain,BHR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,93.01699829,89.71205139,91.1469574,93.62425232,90.69026947,92.79666138,99.65444946,105.0918198,,102.9817505,100.8928604,99.66449738,94.57148743,93.93595886,92.05882263,,94.39926147,100.3853912,98.78814697,96.68489075,100.5414276,100.1033096,102.0471191,101.6284485,,,,,,89.47138214,93.22641754,94.48236847,96.6472168,98.74027252,99.51364899,99.45120239,97.87412262,100.241188,,
"Bahamas, The",BHS,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.32550049,,,,,82.17275238,,,,,,101.8654938,95.83602905,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.04312897,76.02568817,79.58563232,93.2427597,101.4054565,93.79035187,89.0358963,85.42336273,,,
Belarus,BLR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,102.6929779,101.8406601,104.9047928,100.1826324,99.1072998,98.14823914,96.89144897,99.5185318,99.56189728,100.7574615,100.4335098,100.1571426,100.260643,99.96949768,98.7467804,98.97254944,,,,94.98883057,94.74938202,90.12126923,96.5809021,98.47767639,96.14678192,95.73091125,95.92075348,,98.79434967,102.3249207,106.7331085,132.6765747,103.1890793,102.7190704,98.86844635,97.65106964,96.30975342,99.11292267,105.8452225,106.9727173,107.9056778,104.0764618,100.2649384,98.66790771,96.76220703,96.86775208,101.6810074,104.6179123,,,
Belize,BLZ,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.92243958,,,89.16446686,95.67038727,,,98.95243073,100.0501328,100.8180923,,97.24398041,97.65119934,98.44107819,97.4540863,98.99469757,94.9059906,99.68441772,100.7418976,103.9519577,108.0577164,101.6987762,102.061203,104.2317963,105.3376236,102.6097107,104.4744797,102.8469315,104.4562302,
Bermuda,BMU,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,69.93299866,,,,,,,,,,,,,,,,,,,,,,,,,,94.46366882,98.95591736,95.68765259,90.1292572,90.48751068,90.59107208,,,,103.2092438,95.56136322,94.80692291,98.23609161,88.95027924,91.57302856,,,,,,
Bolivia,BOL,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.25595856,96.88192749,97.44641876,94.44821167,90.71195984,88.83914185,89.91242981,91.61031342,94.83978271,91.60414886,,
Brazil,BRA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.2296066,114.1994324,109.3666077,100.6846466,,,,,,,,,,,,,,,,,
Barbados,BRB,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.90099335,98.39069366,106.1008606,103.4780502,106.6105499,97.66053009,91.64779663,93.93862152,92.27578735,94.60025787,95.74748993,95.61657715,98.1675415,,,,,,,88.74687195,90.09367371,96.04075623,
Brunei Darussalam,BRN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,105.9497223,105.6216202,111.1549606,98.00518036,110.1504669,103.8211823,101.515892,100.5480118,89.52446747,90.8033371,80.804039,82.80808258,57.21237946,,123.6335907,,,,,98.54566193,99.71206665,98.21176147,101.0311127,99.27599335,,109.2025528,115.2373428,116.5926819,114.790947,121.6579514,117.5329514,119.9912262,111.2814636,107.3593063,107.6546783,107.4296265,105.2743225,101.9063568,105.3538895,110.9769974,107.0699768,106.1239319,100.1175385,102.1722794,107.3572388,107.4272232,107.9787216,100.0980072,104.9582825,
Bhutan,BTN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,5.528170109,5.892960072,8.59552002,9.453980446,,,,,,,,,19.44156075,,,,,23.78280067,27.91486931,,,,46.07048035,49.99670029,51.06835175,51.48445892,,,60.1642189,66.09851837,71.05857086,72.63404083,78.43048859,80.84539795,87.29344177,89.07044983,98.97335052,96.63999176,96.23844147,96.58896637,100.6621628,100,88.1620636,76.99398041,82.07420349,
Botswana,BWA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,43.12368011,48.44844055,55.41233826,59.04257965,61.66057968,57.81361008,51.65370941,47.54697037,54.52059937,67.0071106,71.17886353,81.59172821,84.94341278,77.03475189,79.70652771,85.07299042,94.60217285,96.32907867,93.10865784,90.65614319,93.86044312,95.00334167,95.93823242,95.28195953,100.2306671,96.69380188,98.69876862,,99.06018829,96.83099365,96.82112885,99.05275726,99.85823059,99.35736847,98.39903259,97.71692657,101.5586166,98.3112793,99.47418976,101.0793991,,,101.2084198,100.661171,,94.55426788,,,,,,
Central African Republic,CAF,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,27.51474953,25.9116497,32.2016716,28.53326988,36.20072174,31.08381081,32.86008072,40.6213913,,,30.58946037,30.29219055,27.09630013,,,38.50828934,28.75411987,29.98490906,29.65986061,31.57345009,29.18168068,23.34424019,,,,,,,,,,,,23.84486961,26.09930992,26.11194038,,34.81547928,37.22557068,39.22779846,40.87232971,42.82416153,,,,40.8741684,54.70602036,,,,
Canada,CAN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.67920685,96.13758087,97.81784058,,,,,,,,,,,,,,,,,,,,,
Central Europe and the Baltics,CEB,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,92.4406662,92.47794342,91.9681778,91.94355011,94.16796112,94.09546661,95.03127289,94.76551819,94.52571869,94.33242798,94.00762939,92.88931274,92.47042847,92.67513275,93.55773926,96.09874725,94.8477478,94.99977875,94.71334839,94.37114716,93.04514313,90.8911438,91.06778717,91.59594727,92.01821136,92.7093277,94.90041351,96.75724792,96.25289917,95.70993042,95.71656036,97.30819702,96.69966125,97.5399704,98.58931732,97.54273224,96.28206635,95.71605682,94.78743744,95.72088623,97.24108887,97.70146942,96.79386139,97.31368256,97.12010193,97.94967651,97.44618988,98.57182312,93.07649994,93.44750214,93.51818085,
Switzerland,CHE,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,52.99501038,60.07141113,57.80821991,56.3568306,52.15650177,51.84220123,52.17470932,51.32889175,50.80754089,49.95124817,49.51713943,48.57685089,49.98759079,51.37739944,53.7626915,55.32395935,61.36080933,62.42485046,,73.11728668,,,95.60772705,96.67292786,98.05579376,98.2871933,98.48660278,99.44709015,96.96640778,93.9294281,93.3588028,94.40711212,96.10912323,96.19563293,96.65714264,97.4105072,96.85575104,95.57646179,95.77346802,96.82687378,97.15868378,96.21008301,96.36173248,,
Channel Islands,CHI,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,79.31925964,86.75843811,91.15100098,92.23925018,90.41998291,90.85906982,93.14678955,90.61959076,,,,,,97.87287903,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.71444702,98.82016754,98.69904327,98.90055847,96.97695923,95.48255157,94.75356293,96.24210358,98.24701691,,
China,CHN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.4050369,101.5680618,102.9511871,99.28115845,101.1017227,103.5136185,98.77063751,93.32328796,90.64083862,,,,,,,,,91.6324234,93.34789276,99.27693939,98.29463196,,,,,,,,,,,,
Cote d'Ivoire,CIV,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,38.95355988,39.49180984,43.65325928,47.59838104,51.07735062,51.85903168,53.84350967,56.54103851,60.39485931,,57.60623169,55.89223099,47.84962845,48.57268143,47.89424133,48.16736984,44.94596863,42.70793152,46.47740173,42.27381897,43.43759155,43.2256012,41.62897873,42.88885117,40.27170944,40.23622894,42.94898987,43.29003143,49.22525024,,,,,43.74016953,44.91416931,,45.82094955,,53.17802811,54.47447968,53.29364014,54.86824036,60.44213104,64.16320801,71.59989929,74.60257721,78.75084686,80.50550842,
Cameroon,CMR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,48.2461586,47.71891022,49.82643127,51.37297821,52.33340836,62.9129982,53.15993881,51.44210052,51.60057068,50.61079025,50.77402878,52.39157104,53.77450943,54.01557922,55.57130814,55.18455887,,56.25030136,54.9569397,,,,,,,,48.48894882,49.5123291,,,56.61423874,58.58126831,,50.86167908,54.11949158,69.96147156,69.69682312,71.67993164,70.71424866,74.24182129,,72.77977753,74.17043304,73.39318848,68.21424103,64.47068024,65.49803925,,
"Congo, Dem. Rep.",COD,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,41.38568115,43.54940033,,,,53.83528137,56.76039886,60.31843185,,59.91345978,62.08292007,64.59004211,67.00007629,69.32862854,,,,50.41149139,,,52.33850861,48.66859055,56.14167023,47.37845993,,,,,34.88388824,,,42.70936966,,,,,55.44419098,60.51383972,63.11711121,63.64162064,65.57299042,70.90409088,69.77172852,67.68039703,69.91117096,,,,,,
"Congo, Rep.",COG,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,56.12144852,59.64574814,69.17151642,57.28665161,66.79750061,69.06804657,71.65293884,71.87187195,78.6362381,79.49292755,77.77371979,77.0927124,70.85446167,74.07537079,71.52520752,72.54051971,72.89888,73.36106873,67.7186203,58.92061996,54.54943848,61.92860031,63.50217056,54.16809082,,49.55585098,,,31.43741989,,56.536129,59.27043152,55.88825989,80.37814331,70.05937958,75.98783875,74.35820007,69.18698883,68.39479828,68.4287262,74.98303223,71.60604095,,,,,,,,,
Colombia,COL,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,47.63888931,50.68727112,51.23989105,54.1318512,54.69746017,,,,,,,,72.19384766,74.89996338,75.11340332,69.35623169,72.29380035,71.89531708,71.26155853,71.00135803,75.26024628,74.44365692,83.2618866,84.21550751,83.92336273,87.99537659,89.45120239,,95.56419373,96.71853638,96.0116806,92.80085754,92.81960297,,100.1039734,104.173111,110.5809708,112.7317276,113.0217133,117.8619308,116.9559937,115.3100204,109.6682205,99.79444122,99.24220276,100.0330505,101.7112503,105.9868011,106.7693863,106.7657318,,
Comoros,COM,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,60.67084885,,,,,68.15029907,54.998909,,,,,45.61885071,40.11248016,48.32477951,,,,,49.1339798,,,58.13922119,57.26398849,61.90851974,,,64.08011627,73.32299805,,,,,74.69879913,77.67991638,,68.48216248,76.72007751,,,,
Cabo Verde,CPV,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,10.30418015,12.64717007,19.30606079,14.26074982,13.83691978,13.60424042,17.08033943,27.57768059,25.05110931,22.34733009,31.42429924,32.96968079,36.39403152,40.85139084,46.68529129,,60.22657013,,,,76.12307739,,,,101.4907303,,105.9931488,98.75489044,98.8344574,98.88220215,96.17209625,81.75216675,94.72467804,91.7592392,99.71652222,96.83358765,101.1008224,96.2914505,97.75907898,92.35906219,94.72225189,95.21536255,91.0370636,87.40142059,87.29020691,99.99017334,,
Costa Rica,CRI,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,74.35175323,74.52069855,83.95070648,87.87847137,86.75444031,85.06713867,81.28582764,89.11389923,86.45613861,84.24118042,84.92751312,88.30892181,88.68183136,82.16146851,75.13877869,78.15519714,78.51461029,75.52269745,75.69017029,74.94454193,74.3367691,79.10006714,81.13607025,83.0650177,81.70584106,80.54984283,81.92178345,,,82.95271301,88.31564331,91.27375031,93.4924469,,94.08341217,93.50605774,90.26892853,92.70088959,94.48940277,97.94898987,99.32607269,104.3604507,102.4104004,98.64965057,98.42607117,99.58660126,97.32090759,96.77837372,98.59436798,102.7380524,104.5921402,
Caribbean small states,CSS,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,90.10562897,89.67888641,91.69168091,91.28292084,92.70635223,90.31056976,91.42263031,92.64232635,91.8565979,91.59790802,89.19609833,89.85228729,91.5603714,92.65901947,94.59217072,95.19094086,94.12368011,93.40122223,92.05406189,90.26953125,88.4462204,88.23133087,89.08432007,91.05335999,92.9017334,91.96533966,87.00354004,88.51022339,87.83905029,89.75350189,90.0815506,90.68544006,90.11393738,90.86730194,92.01434326,91.11234283,91.94960022,92.44611359,92.03881836,,,,,,,,
Cuba,CUB,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,67.27223969,59.82014847,66.61038208,76.20639801,80.00463867,94.10590363,112.2199402,120.7574005,115.7630615,107.2033463,97.8564682,87.3844986,95.58802032,99.68240356,96.20462799,92.95761871,95.91422272,94.14444733,95.13220978,92.97296143,93.37840271,86.04393768,83.34893036,96.23451233,96.76854706,97.2605896,,,93.80255127,95.5450592,95.89134979,102.1481018,98.56324005,96.58499908,97.92652893,95.89933777,94.34615326,89.0286026,95.75437927,94.98464966,95.78063202,94.92070007,93.86077118,98.09442902,97.07624054,92.8256073,89.52381897,84.13140869,86.53215027,95.30088043,
Curacao,CUW,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0785217,102.3157883,101.9120483,99.47460938,,86.29920959,85.51402283,85.96215057,88.87146759,91.20879364,,,101.6616287,100,92.63455963,,,,,89.55223846,,,
Cyprus,CYP,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,87.75524902,87.3842392,84.59438324,86.5982666,79.12229919,78.65077209,72.2392807,77.63687897,83.58892059,73.07263947,89.33345032,77.80879211,78.4054718,76.00437927,58.13022995,61.31048965,68.53172302,78.93495178,78.21711731,78.59986115,83.3319397,82.68611145,100.7670135,104.2388763,99.69097137,97.15772247,98.86196899,,100.7185516,97.65950012,98.0424881,100.450119,101.184639,87.55182648,100.0818024,101.1462097,99.95162964,100.2462082,103.160408,99.31649017,101.7331009,100.0641403,98.3320694,99.82537842,96.81906128,98.46739197,101.2697296,101.8767014,102.5455017,,
Czech Republic,CZE,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.68901825,103.8473129,104.5555267,108.6361389,,,99.46568298,99.34734344,99.44711304,104.0140305,99.17993927,99.77954865,98.93743896,93.89820099,95.59893799,98.50746155,103.5232773,106.4567795,103.75914,100.9904404,99.76103973,98.16072083,96.07079315,97.06746674,97.84403992,98.54006195,101.4376526,,
Germany,DEU,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.3313522,96.70506287,96.16790009,96.69756317,98.83876038,,101.4632797,104.3469162,105.7957077,101.6701431,100.6812363,99.47026825,96.87963867,98.49680328,103.5369797,101.9790268,102.3837967,102.0153503,101.5668793,98.65313721,98.39868927,97.28270721,98.91829681,97.93720245,98.80513763,100.8433228,99.01779938,,
Djibouti,DJI,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,20.3812294,20.44887924,20.19652939,20.40973091,19.06675911,,,,,,,,,,26.25856972,29.08725929,27.41120911,30.51025963,28.51501083,24.49827003,27.52529907,24.70535088,27.87882996,30.15398979,27.61916924,24.83950043,,23.43959045,26.6926899,26.41596031,,,,33.60456848,38.25157166,,44.66270828,,,50.78261948,,50.69831085,59.97706985,65.59613037,67.35250854,62.97631836,66.38028717,65.57845306,63.03197098,64.81249237
