Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,4/27/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Central Europe and the Baltics,CEB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.247165399,10.1256277,11.53147081,11.36935301,10.83719134,10.18494673,9.159196173,8.952487779,10.38738209,12.43357487,13.21895115,13.73161007,12.93159792,12.91519387,12.04080071,10.09289405,7.803300488,6.604720238,8.488869857,9.902025683,9.788677852,9.977129534,10.04692582,8.951026722,7.816835981,6.488349999,5.296798981,4.316407385,3.781251379,4.372692025,4.503917027
Switzerland,CHE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.779999971,2.809999943,3.720000029,3.880000114,3.329999924,3.710000038,4.199999809,3.599999905,3.150000095,2.670000076,2.49000001,2.920000076,4.119999886,4.320000172,4.440000057,4,3.650000095,3.349999905,4.119999886,4.800000191,4.400000095,4.480000019,4.75,4.829999924,4.800000191,4.920000076,4.800000191,4.710000038,4.389999866,4.820000172,5.321000099
Channel Islands,CHI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.961999893,6.402999878,7.375,7.568999767,7.302000046,7.230000019,7.010000229,6.572999954,6.236999989,5.662000179,5.315999985,5.589000225,5.925000191,6.114999771,6.047999859,5.744999886,5.427999973,5.497000217,6.882999897,7.244999886,7.467000008,8.26099968,8.826999664,8.609000206,8.215000153,7.742000103,7.138000011,6.573999882,6.413000107,7.68599987,7.369999886
Chile,CHL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.230000019,4.349999905,4.489999771,5.869999886,4.699999809,7.409999847,7.139999866,7.309999943,11.15999985,10.48999977,10.39000034,10.17000008,9.770000458,10.15999985,9.340000153,9.020000458,8.430000305,9.289999962,11.31000042,8.420000076,7.340000153,6.659999847,6.210000038,6.659999847,6.510000229,6.739999771,6.960000038,7.230000019,7.289999962,11.18000031,9.128000259
China,CHN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.369999886,2.369999886,2.690000057,2.900000095,3,3.119999886,3.230000019,3.24000001,3.25,3.25999999,3.799999952,4.239999771,4.579999924,4.489999771,4.519999981,4.429999828,4.349999905,4.590000153,4.71999979,4.53000021,4.550000191,4.570000172,4.590000153,4.610000134,4.630000114,4.53000021,4.440000057,4.28000021,4.519999981,5,4.816999912
Cote d'Ivoire,CIV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.612999916,6.699999809,5.849999905,4.989999771,4.099999905,4.092999935,4.110000134,4.099999905,4.339000225,4.584000111,4.795000076,5.031000137,5.255000114,5.464000225,5.688000202,5.918000221,6.144999981,6.368000031,6.592999935,6.835000038,7.125,7.21999979,4.25,3.700999975,3.148999929,2.599999905,3.269999981,3.292999983,3.318000078,3.487999916,3.467999935
Cameroon,CMR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.497000217,7.611999989,7.796000004,7.81099987,7.931000233,8.06000042,7.931000233,7.821000099,7.703000069,7.59100008,7.460000038,6.698999882,5.929999828,5.143000126,4.400000095,3.730999947,3.059999943,3.411999941,3.76699996,4.110000134,3.964999914,3.822000027,3.674999952,3.529999971,3.551000118,3.575000048,3.599999905,3.617000103,3.638000011,3.836999893,3.86500001
"Congo, Dem. Rep.",COD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.934999943,2.937999964,2.943000078,2.915999889,2.901000023,2.903000116,2.911000013,2.898000002,2.901000023,2.904000044,2.888000011,2.871000051,2.859999895,2.852999926,2.849999905,3.082999945,3.312999964,3.546999931,3.792999983,4.013999939,4.251999855,4.489999771,4.475999832,4.464000225,4.46600008,4.477000237,4.465000153,4.451000214,4.451000214,5.265999794,5.426000118
"Congo, Rep.",COG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.06800079,20.05400085,20.06900024,20.0909996,20,19.9829998,20.00799942,19.95800018,19.99300003,19.89500046,19.90800095,19.88400078,19.89500046,19.85400009,19.79999924,19.8560009,20.03100014,19.98399925,19.99699974,20.06599998,20.18400002,20.1760006,20.31699944,20.30999947,20.4470005,20.55900002,20.55900002,20.61400032,20.62199974,22.84300041,23.01099968
Colombia,COL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.11999989,9.43999958,7.800000191,8.25,8.720000267,11.81000042,12.14000034,15,20.05999947,20.52000046,15.03999996,14.47999954,13.22000027,12.73999977,11.06000042,11.28999996,10.25,10.48999977,11.28999996,10.97999954,10.10999966,9.739999771,9.050000191,8.569999695,8.300000191,8.68999958,8.869999886,9.109999657,9.960000038,15.03999996,14.33600044
Comoros,COM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.106999874,4.988999844,4.986999989,5.000999928,4.910999775,4.902999878,4.834000111,4.811999798,4.769999981,4.681000233,4.68900013,4.649000168,4.610000134,4.570000172,4.919000149,5.275000095,5.643000126,5.977000237,6.337999821,6.690000057,7.045000076,7.410999775,7.757999897,8.140000343,8.13599968,8.102000237,8.086000443,8.079000473,8.081999779,9.222999573,9.44699955
Cabo Verde,CPV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.27299976,11.20600033,11.19400024,11.12100029,11.11999989,11.1079998,11.08300018,11.04899979,11.02700043,10.9829998,11.00800037,10.96000004,10.93099976,10.86699963,10.84599972,10.80300045,10.72999954,10.72999954,10.72500038,10.67000008,10.88300037,11.12100029,11.34799957,11.57499981,11.80000019,12.00800037,12.23999977,12.17000008,12.21899986,15.30599976,15.42300034
Costa Rica,CRI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.369999886,3.930000067,3.950000048,4.050000191,5.179999828,6.159999847,5.679999828,5.329999924,5.900000095,5.079999924,5.920000076,6.329999924,6.559999943,6.389999866,6.570000172,5.739999771,4.489999771,4.78000021,7.710000038,7.170000076,10.14000034,9.779999733,8.770000458,9.06000042,9,8.600000381,8.140000343,9.630000114,11.48999977,17.40999985,17.95400047
Caribbean small states,CSS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.05159606,16.44629463,16.62109487,15.77892907,15.35535411,15.00926568,14.84601324,14.14384152,13.92597152,13.37608844,12.7865746,12.54279507,11.63183085,11.14176239,10.53711576,9.403116474,8.882938298,9.072099409,10.1119007,10.31430331,10.49488698,11.11731945,11.65641295,10.84522543,10.55252863,10.60604821,9.763381883,8.709369595,8.01764027,9.827410438,9.763585566
Cuba,CUB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.90199995,8.06499958,8.279999733,8.142999649,8.270000458,7.610000134,7.099999905,6.230000019,6.260000229,5.449999809,4.079999924,3.309999943,2.329999924,1.850000024,1.950000048,1.909999967,1.789999962,1.580000043,1.669999957,2.5,3.180000067,3.460000038,3.289999962,2.700000048,2.400000095,2,1.700000048,1.700000048,1.735000014,2.624000072,2.756000042
Curacao,CUW,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
